0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1s_area,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_3,1alloc_4,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,3volume,3s_area,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4s_area,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,6volume,6demand,6up_spill,6ww_inflow,6catch_inflow,6evap,6ds_spill,6alloc_0,6alloc_1,6alloc_2,6alloc_3,6alloc_4,7volume,7demand,7up_spill,7ww_inflow,7catch_inflow,7evap,7ds_spill,8volume,8demand,8up_spill,8ww_inflow,8catch_inflow,8evap,8ds_spill,9volume,9demand,9up_spill,9ww_inflow,9catch_inflow,9evap,9ds_spill,10demand,10up_spill,10ww_inflow,10catch_inflow,10ds_spill,11volume,11s_area,11demand,11up_spill,11ww_inflow,11catch_inflow,11evap,11ds_spill,18demand,19demand
6349,1,184.074,0,0,2461.76,9.29763,2268.39,14700,1,480.337,2230.27,92.1751,12836.4,253.076,14425.5,14700,20000,2789.66,91.155,0,0,185.045,14.8879,79.002,200,1,4.39484,0,0,8.85049,0.086975,4.36867,2909,1,63.923,0,0,231.588,4.34875,163.316,449,1,9.86642,0,0,211.674,1.84387,199.964,10297.6,409.145,367.649,177.199,8572.29,121.243,8586.75,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,202.715,0,202.715,0,0,14944.4,0,1759.52,0,16703.9,1315,38.1252,2268.39,0,0,0,2230.27,0,16703.9,0,12836.4,29540.4,0,1,0,38408.8,0,0,0,38408.8,15.4,63.7
6349,1,192.081,0,0,1507.45,25.4389,1289.93,14700,1,444.649,1250.15,101.822,2597.74,392.431,3112.63,14700,20000,2789.66,84.3823,0,0,355.659,22.3164,248.96,200,1,4.12521,0,0,6.2252,0.237969,1.86202,2909,1,60.0012,0,0,162.893,11.8984,90.9932,449,1,9.2611,0,0,148.886,5.04494,134.58,10297.6,402.931,227.435,202.327,3087.22,331.729,2782.33,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,91.1589,0,91.1589,0,0,3662.49,0,603.198,0,4265.69,1315,39.7836,1289.93,0,0,0,1250.15,0,4265.69,0,2597.74,6863.42,0,1,0,9985.87,0,0,0,9985.87,15.4,63.7
6349,1,179.396,0,0,1248.86,-11.7234,1081.19,14700,1,438.748,1044.03,106.251,2239.06,69.5096,2881.08,14700,20000,2789.66,83.2625,0,0,211.287,12.574,115.45,200,1,3.63742,0,0,5.44965,-0.109667,1.9219,2909,1,52.9062,0,0,142.599,-5.48333,95.1762,449,1,8.166,0,0,130.337,-2.32493,124.496,10297.6,376.769,221.595,204.069,8553.88,-152.875,8755.65,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,149.15,0,149.15,0,0,3390.09,0,2732.97,0,6123.06,1315,37.1563,1081.19,0,0,0,1044.03,0,6123.06,0,2239.06,8362.11,0,1,0,17382.4,0,0,0,17382.4,15.4,63.7
6349,1,261.72,0,0,1172.05,-0.275567,910.609,14700,1,315.188,856.402,99.2343,1765.86,261.529,2144.78,14700,20000,2789.66,59.8141,0,0,178.877,5.55048,113.512,198.581,1,4.66039,0,0,3.23871,-0.0025778,0,2909,1,67.7854,0,0,84.7464,-0.12889,17.0898,449,1,10.4626,0,0,77.4593,-0.0546494,67.0513,10297.6,493.943,84.1411,187.311,12854.1,-3.59345,12635.2,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,115.643,0,115.643,0,0,2647.03,0,1133.22,0,3780.26,1315,54.2073,910.609,0,0,0,856.402,0,3780.26,0,1765.86,5546.12,0,1,0,18410.5,0,0,0,18410.5,15.4,63.7
6349,1,175.782,0,0,1255.66,1.3759,1078.5,14700,1,422.674,1042.09,145.885,2375.75,-770.191,3911.25,14700,20000,2789.66,80.2121,0,0,389.64,-80.8091,390.237,198.815,1,3.47016,0,0,3.71744,0.0128709,0,2909,1,50.8342,0,0,97.2729,0.643545,45.7952,449,1,7.84618,0,0,88.9087,0.272863,80.7896,10297.6,370.71,126.585,273.706,10290.7,17.942,10302.3,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,120.356,0,120.356,0,0,4282.25,0,582.118,0,4864.37,1315,36.4079,1078.5,0,0,0,1042.09,0,4864.37,0,2375.75,7240.12,0,1,0,18053,0,0,0,18053,15.4,63.7
6349,1,177.002,0,0,2292.9,12.6729,2103.23,14700,1,469.678,2066.57,99.8695,1306.77,239.726,2763.81,14700,20000,2789.66,89.1321,0,0,821.674,-1.19599,733.738,198.8,1,3.75103,0,0,3.8539,0.118549,0,2909,1,54.8839,0,0,100.844,5.92744,40.0325,449,1,8.47125,0,0,92.1725,2.51323,81.188,10297.6,403.327,121.221,209.118,20832,165.257,20593.8,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,608.385,0,608.385,0,0,3298.33,0,6094.25,0,9392.57,1315,36.6606,2103.23,0,0,0,2066.57,0,9392.57,0,1306.77,10699.3,0,1,0,32635.2,0,0,0,32635.2,15.4,63.7
6349,1,204.498,0,0,1354.19,8.3538,1141.34,14700,1,495.411,1098.99,100.563,2177.65,-56.5405,2938.33,14700,20000,2789.66,94.0156,0,0,728.206,17.9375,616.253,198.349,1,3.99114,0,0,3.61884,0.0781459,0,2909,1,58.4016,0,0,94.693,3.90729,32.3841,449,1,9.01421,0,0,86.5506,1.65669,75.8797,10297.6,398.021,108.264,214.866,16135.5,108.935,15951.7,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,104.85,0,104.85,0,0,3532.29,0,515.256,0,4047.55,1315,42.3554,1141.34,0,0,0,1098.99,0,4047.55,0,2177.65,6225.19,0,1,0,22898,0,0,0,22898,15.4,63.7
6349,1,204.317,0,0,710.809,-18.76,525.252,14700,1,469.806,482.934,116.184,538.607,200.551,467.369,14700,20000,2789.66,89.1563,0,0,384.86,4.20156,291.502,196.614,1,3.97754,0,0,2.06676,-0.175491,0,2900.94,1,58.3348,0,0,54.0801,-8.77456,12.579,449,1,9.00389,0,0,49.4299,-3.72041,44.1464,10297.6,401.078,56.7254,242.39,14071.1,-244.635,14213.8,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,166.944,0,166.944,0,0,1093.87,0,57.3156,0,1151.19,1315,42.3179,525.252,0,0,0,482.934,0,1151.19,0,538.607,1689.8,0,1,0,16362,0,0,0,16362,15.4,63.7
6349,1,196.002,0,0,1153.96,-30.6765,988.631,14700,1,460.367,948.036,116.081,2556.29,-356.609,3516.65,14700,20000,2789.66,87.3651,0,0,624.814,-58.8366,596.285,194.733,1,4.23032,0,0,2.06198,-0.286965,0,2894.25,1,62.4163,0,0,53.955,-14.3482,12.579,449,1,9.66063,0,0,49.3156,-6.08366,45.7386,10297.6,430.96,58.3176,242.149,7217.98,-400.029,7487.51,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,351.774,0,351.774,0,0,4110.78,0,153.731,0,4264.51,1315,40.5958,988.631,0,0,0,948.036,0,4264.51,0,2556.29,6820.8,0,1,0,15256.4,0,0,0,15256.4,15.4,63.7
6349,1,185.855,0,0,401.519,7.29595,208.368,14700,1,442.557,169.874,114.262,2201.56,335.996,1707.14,14700,20000,2789.66,83.9852,0,0,708.333,34.4884,589.859,193.457,1,3.99437,0,0,2.78699,0.0682502,0,2891.82,1,59.3671,0,0,72.9262,3.41251,12.579,449,1,9.20993,0,0,66.6555,1.4469,55.9986,10297.6,374.965,68.5776,233.198,7242.35,95.1408,7074.02,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,231.285,0,231.285,0,0,2283.19,0,2854.11,0,5137.3,1315,38.4942,208.368,0,0,0,169.874,0,5137.3,0,2201.56,7338.85,0,1,0,15234,0,0,0,15234,15.4,63.7
6349,1,207.186,0,0,915.132,-145.819,853.765,14700,1,446.803,810.853,108.347,5173.19,395.407,5250.18,14700,20000,2789.66,84.791,0,0,234.289,21.2345,128.263,198.382,1,3.74804,0,0,7.30883,-1.36407,0,2909,1,56.0261,0,0,191.248,-68.2033,186.241,449,1,8.69894,0,0,174.803,-28.9182,195.022,10297.6,420.096,381.263,221.339,8529.17,-1901.51,10613.2,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,135.272,0,135.272,0,0,5803.94,0,1765.93,0,7569.87,1315,42.9121,853.765,0,0,0,810.853,0,7569.87,0,5173.19,12743.1,0,1,0,23619.8,0,0,0,23619.8,15.4,63.7
6349,1,180.224,0,0,896.734,26.5456,689.964,14700,1,493.056,652.636,120.781,18796,136.125,18940.2,14700,20000,2789.66,93.5685,0,0,477.127,-25.4441,409.002,196.132,1,4.06157,0,0,2.05978,0.248322,0,2878.35,1,59.5575,0,0,53.8977,12.4161,12.579,449,1,9.19261,0,0,49.2632,5.26442,34.8061,10297.6,397.239,47.3851,235.034,16314.5,346.161,15853.5,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,647.392,0,647.392,0,0,19499.3,0,7008.69,0,26508,1315,37.3279,689.964,0,0,0,652.636,0,26508,0,18796,45303.9,0,1,0,62213.8,0,0,0,62213.8,15.4,63.7
6349,1,193.06,0,0,217.753,-83.012,107.706,14700,1,546.064,67.7191,105.064,6795.57,398.625,6023.66,14700,20000,2789.66,103.628,0,0,264.85,-5.28067,166.503,193.719,1,3.95776,0,0,0.76903,-0.776538,0,2866.63,1,58.0825,0,0,20.1231,-38.8269,12.579,449,1,9.06042,0,0,18.3927,-16.4626,25.7949,10297.6,431.924,38.3739,216.933,9169.79,-1082.49,10075.7,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,383.12,0,383.12,0,0,6640.62,0,29.6211,0,6670.24,1315,39.9864,107.706,0,0,0,67.7191,0,6670.24,0,6795.57,13465.8,0,1,0,24091.1,0,0,0,24091.1,15.4,63.7
6349,1,208.647,0,0,1502.77,-10.0219,1304.15,14700,1,509.173,1260.93,117.307,17735.8,-147.805,18752.7,14700,20000,2704.03,96.6273,0,0,35.0183,10.4371,13.58,195.832,1,3.42483,0,0,5.44371,-0.0937504,0,2909,1,50.6802,0,0,142.444,-4.68752,54.0847,449,1,7.93802,0,0,130.195,-1.98751,124.245,10297.6,418.378,178.33,223.204,15441.7,-130.688,15555.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,536.598,0,536.598,0,0,19440.2,0,6.62155,0,19446.8,1315,43.2147,1304.15,0,0,0,1260.93,0,19446.8,0,17735.8,37182.6,0,1,0,53288.3,0,0,0,53288.3,15.4,63.7
6172.26,1,209.523,0,0,83.5124,23.5888,27.139,14700,1,469.478,0,131.093,6142.94,156.287,5648.27,14700,20000,2619.75,86.3595,0,0,14.3697,3.26819,9.03,192.784,1,3.41718,0,0,0.59008,0.220662,0,2850.07,1,50.7607,0,0,15.4404,11.0331,12.579,449,1,7.83485,0,0,14.1128,4.67804,1.59987,10297.6,447.558,14.1789,224.479,7260.87,307.603,6744.37,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,36.1257,0,36.1257,0,0,6292.17,0,0.19521,0,6292.37,1298.74,43.3963,27.139,0,0,0,0,0,6292.37,0,6142.94,12435.3,0,1,0,19224.8,0,0,0,19224.8,15.4,63.7
6001.92,1,190.358,0,0,66.7007,19.5471,27.139,14700,1,451.042,0,131.644,1861.99,111.107,1431.49,14700,20000,2535.9,80.382,0,0,14.7865,9.21582,9.03,188.798,1,4.09741,0,0,0.29388,0.182854,0,2775.46,1,60.575,0,0,7.68988,9.14269,12.579,442.609,1,9.54299,0,0,7.02865,3.8765,0,10297.6,385.69,12.579,225.145,4462.99,254.898,4060.12,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,62.1866,0,62.1866,0,0,2022.6,0,217.795,0,2240.39,1285.83,40.0543,27.139,0,0,0,0,0,2240.39,0,1861.99,4102.39,0,1,0,8233.73,0,0,0,8233.73,15.4,63.7
6349,1,191.481,0,0,8108.75,40.0266,7530.16,14700,1,449.566,7459.96,120.526,37853.9,-955.75,45940.6,14700,20000,2598.46,77.5549,0,0,103.444,-45.6964,9.03,200,1,4.1117,0,0,18.0157,0.37443,2.32745,2909,1,60.4449,0,0,471.41,18.7215,258.705,449,1,9.63929,0,0,430.875,7.93792,406.907,10297.6,417.083,667.939,222.718,26181.2,521.956,26132.9,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,339.065,0,339.065,0,0,46506,0,21.5863,0,46527.6,1315,41.0222,7530.16,0,0,0,7459.96,0,46527.6,0,37853.9,84381.5,0,1,0,110862,0,0,0,110862,15.4,63.7
6349,1,176.372,0,0,513.279,16.4147,320.492,14700,1,408.868,283.962,108.457,7330.29,115.128,7198.71,14700,20000,2590.37,72.274,0,0,64.0412,-9.17035,9.03,200,1,3.57273,0,0,4.27734,0.153552,0.55106,2909,1,51.9653,0,0,111.924,7.6776,52.2808,449,1,8.02077,0,0,102.3,3.2553,91.0236,10297.6,410.356,143.855,246.895,7152.44,214.051,6918.78,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,331.447,0,331.447,0,0,7773.28,0,113.314,0,7886.59,1315,36.5301,320.492,0,0,0,283.962,0,7886.59,0,7330.29,15216.9,0,1,0,22476.1,0,0,0,22476.1,15.4,63.7
6333.79,1,200.009,0,0,234.946,23.0129,27.139,14700,1,459.461,0,89.6868,4983.88,-477.909,5092.01,14700,20000,2578.24,80.9641,0,0,48.1567,-29.7106,9.03,199.138,1,4.13146,0,0,3.48482,0.215275,0,2909,1,60.0921,0,0,91.186,10.7637,20.3301,449,1,9.27514,0,0,83.3452,4.56383,69.5062,10297.6,442.153,89.8363,234.555,8258.86,300.093,7841,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,363.075,0,363.075,0,0,5625.54,0,61.21,0,5686.75,1300.71,41.4257,27.139,0,0,0,0,0,5686.75,0,4983.88,10670.6,0,1,0,18883.7,0,0,0,18883.7,15.4,63.7
6326.75,1,206.098,0,0,189.838,-36.3672,27.139,14700,1,460.151,0,101.706,685.609,-428.285,755.45,14700,20000,2626.35,80.7061,0,0,118.307,-19.5393,9.03,197.407,1,4.09125,0,0,2.01956,-0.340199,0,2906.51,1,59.7648,0,0,52.845,-17.0099,12.579,449,1,9.22461,0,0,48.301,-7.21221,46.2886,10297.6,437.527,58.8676,267.365,2158.46,-474.237,2521.41,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,293.49,0,293.49,0,0,1354.75,0,132.997,0,1487.74,1285.53,42.3245,27.139,0,0,0,0,0,1487.74,0,685.609,2173.35,0,1,0,4997.28,0,0,0,4997.28,15.4,63.7
6349,1,212.537,0,0,2635.52,27.7274,2373.01,14700,1,513.143,2300.35,104.728,11159,-684.797,13735.8,14700,20000,2789.66,91.6798,0,0,208.544,-69.6206,23.176,200,1,4.7606,0,0,11.6638,0.259377,4.05043,2909,1,70.0926,0,0,305.203,12.9689,219.653,449,1,10.828,0,0,278.96,5.4988,262.633,10297.6,470.164,486.337,272.725,10454.4,361.572,10381.7,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,684.146,0,684.146,0,0,14335.6,0,1.01427,0,14336.6,1315,43.1852,2373.01,0,0,0,2300.35,0,14336.6,0,11159,25495.6,0,1,0,36584.6,0,0,0,36584.6,15.4,63.7
6349,1,239.422,0,0,2635.52,27.7274,2368.37,14700,1,494.14,2318.78,106.48,11159,-684.797,13774.9,14700,20000,2789.66,93.7743,0,0,208.544,-73.9497,188.719,200,1,4.42044,0,0,11.6638,0.259377,6.984,2909,1,64.2953,0,0,305.203,12.9689,227.939,449,1,9.92389,0,0,278.96,5.4988,263.537,10297.6,519.096,498.46,284.717,10454.4,361.572,10356.9,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,684.146,0,684.146,0,0,14432.3,0,1.01427,0,14433.3,1315,49.589,2368.37,0,0,0,2318.78,0,14433.3,0,11159,25592.3,0,1,0,36822.1,0,0,0,36822.1,15.4,63.7
6331.77,1,232.745,0,0,264.102,21.4458,27.139,14700,1,626.101,0,110.997,1799.52,315.06,969.359,14700,20000,2789.66,118.817,0,0,184.066,32.8598,32.3898,195.071,1,5.36251,0,0,0.63364,0.200615,0,2824.97,1,77.9977,0,0,16.5802,10.0308,12.579,447.863,1,12.0388,0,0,15.1545,4.25304,0,10297.6,558.255,12.579,269.148,4636.42,279.657,4080.24,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,412.338,0,412.338,0,0,1541.69,0,0.28941,0,1541.98,1293.93,48.2059,27.139,0,0,0,0,0,1541.98,0,1799.52,3341.51,0,1,0,7866.47,0,0,0,7866.47,15.4,63.7
6349,1,226.26,0,0,821.108,9.44204,568.178,14700,1,641.403,500.874,107.901,8207.33,-111.094,8285.79,14700,20000,2789.66,121.721,0,0,1600.4,-30.6286,1509.31,192.291,1,4.47492,0,0,1.78325,0.0883259,0,2789.83,1,64.8049,0,0,46.6618,4.41629,12.579,449,1,10.274,0,0,42.6494,1.87251,29.3656,10297.6,553.472,41.9446,278.138,5878.38,123.126,5521.86,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,371.913,0,371.913,0,0,9010.97,0,1.06538,0,9012.03,1315,46.2375,568.178,0,0,0,500.874,0,9012.03,0,8207.33,17219.4,0,1,0,24622.4,0,0,0,24622.4,15.4,63.7
6349,1,210.428,0,0,442.837,31.7915,200.617,14700,1,577.846,157.034,104.756,1013.58,157.743,539.784,14700,20000,2789.66,109.659,0,0,339.825,15.9463,214.219,188.349,1,4.68371,0,0,1.03918,0.297395,0,2721.62,1,67.9533,0,0,27.1919,14.8698,12.579,449,1,10.9365,0,0,24.8538,6.30478,7.61249,10297.6,455.392,20.1915,258.669,3441.27,414.569,2850.17,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,354.343,0,354.343,0,0,1282.68,0,5.75017,0,1288.43,1315,43.5837,200.617,0,0,0,157.034,0,1288.43,0,1013.58,2302.02,0,1,0,5720.74,0,0,0,5720.74,15.4,63.7
6349,1,222.311,0,0,467.815,28.3863,217.117,14700,1,486.06,171.073,97.5551,1208.15,-107.465,1098.18,14700,20000,2789.66,92.241,0,0,179.474,-14.0104,101.243,185.088,1,4.4592,0,0,1.46419,0.265541,0,2669.65,1,64.4351,0,0,38.313,13.277,12.579,449,1,10.6302,0,0,35.0186,5.62946,18.7589,10297.6,507.48,31.3379,249.159,3382.23,370.164,2785.09,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,219.766,0,219.766,0,0,1767.47,0,13.1268,0,1780.6,1315,46.0449,217.117,0,0,0,171.073,0,1780.6,0,1208.15,2988.75,0,1,0,6094.84,0,0,0,6094.84,15.4,63.7
6349,1,209.659,0,0,778.564,19.0119,549.893,14700,1,649.193,506.469,85.8109,5935.92,23.9214,5855.08,14700,20000,2789.66,123.199,0,0,178.688,-2.46462,57.9538,181.914,1,4.46248,0,0,1.46633,0.177847,0,2622.18,1,64.3653,0,0,38.3689,8.89236,12.579,449,1,10.8254,0,0,35.0696,3.77036,20.4739,10297.6,550.255,33.0529,229.894,4333.37,247.919,3798.14,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,413.355,0,413.355,0,0,6350.64,0,6.8737,0,6357.52,1315,43.4244,549.893,0,0,0,506.469,0,6357.52,0,5935.92,12293.4,0,1,0,16562.9,0,0,0,16562.9,15.4,63.7
6349,1,232.564,0,0,273.293,9.37792,31.3504,14700,1,733.394,0,78.3784,1906.13,78.0649,1173.05,14700,20000,2766.5,139.178,0,0,150.57,20.9693,13.58,177.711,1,4.71392,0,0,0.59896,0.0877261,0,2552.94,1,67.9483,0,0,15.6728,4.3863,12.579,449,1,11.6349,0,0,14.3251,1.85979,0.830451,10297.6,559.291,13.4095,216.679,1525.71,122.29,1074.21,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,178.183,0,178.183,0,0,1821.19,0,3.48687,0,1824.68,1298.18,48.1686,31.3504,0,0,0,0,0,1824.68,0,1906.13,3730.81,0,1,0,4996.79,0,0,0,4996.79,15.4,63.7
6349,1,233.305,0,0,620.184,7.39935,379.479,14700,1,587.009,314.957,86.9412,8403.73,-119.201,8337.82,14700,20000,2789.66,110.474,0,0,331.89,2.96408,195.294,174.781,1,4.90638,0,0,2.04546,0.0692175,0,2519.94,1,70.4833,0,0,53.5229,3.46088,12.579,449,1,12.3963,0,0,48.9206,1.46741,35.0569,10297.6,513.68,47.6359,237.288,2014.46,96.4892,1689.22,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,428.553,0,428.553,0,0,9070.02,0,5.42282,0,9075.45,1315,47.704,379.479,0,0,0,314.957,0,9075.45,0,8403.73,17479.2,0,1,0,19792.2,0,0,0,19792.2,15.4,63.7
6349,1,225.463,0,0,3442.55,11.8462,3205.24,14700,1,599.686,3158.54,87.0636,38819.4,-32.0936,41497.4,14700,20000,2789.66,113.804,0,0,566.659,5.01638,447.839,184.695,1,5.04849,0,0,15.0736,0.110816,0,2823.46,1,72.7875,0,0,394.425,5.5408,12.579,449,1,12.9692,0,0,360.51,2.3493,345.191,10297.6,559.486,357.77,240.149,6118.68,154.477,6002.63,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,541.547,0,541.547,0,0,42082.7,0,15.6424,0,42098.4,1315,46.6978,3205.24,0,0,0,3158.54,0,42098.4,0,38819.4,80917.7,0,1,0,87909.8,0,0,0,87909.8,15.4,63.7
6349,1,254.409,0,0,1626.89,-6.86402,1379.34,14700,1,596.789,1326.65,81.2793,29831.2,279.151,30363.2,14700,20000,2789.66,113.254,0,0,997.634,14.5413,869.838,183.313,1,4.67182,0,0,3.22504,-0.0642097,0,2827.06,1,71.4185,0,0,84.3885,-3.21048,12.579,449,1,11.3573,0,0,77.1322,-1.36125,67.1361,10297.6,532.3,79.7151,226.674,5820.19,-89.5083,5683.79,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,289.234,0,289.234,0,0,30937.3,0,1.46762,0,30938.8,1315,52.693,1379.34,0,0,0,1326.65,0,30938.8,0,29831.2,60770,0,1,0,67612.9,0,0,0,67612.9,15.4,63.7
6349,1,232.013,0,0,834.542,8.65305,593.876,14700,1,622.961,545.822,87.4876,13492.7,107.959,13395.1,14700,20000,2789.66,118.221,0,0,784.404,3.68682,662.497,181.74,1,4.5515,0,0,3.05926,0.0809453,0,2820.29,1,70.1934,0,0,80.0507,4.04726,12.579,449,1,11.1483,0,0,73.1673,1.71604,60.303,10297.6,657.526,72.882,230.812,7268.46,112.838,6801.79,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,269.031,0,269.031,0,0,13935.2,0,4.74725,0,13940,1315,48.0543,593.876,0,0,0,545.822,0,13940,0,13492.7,27432.7,0,1,0,35166,0,0,0,35166,15.4,63.7
6349,1,258.477,0,0,1225.31,18.765,948.063,14700,1,685.963,894.527,79.7859,4381.19,161.617,4507.92,14700,20000,2789.66,130.177,0,0,790.513,7.73783,652.598,183.427,1,4.54791,0,0,6.41103,0.175538,0,2896.11,1,70.5757,0,0,167.755,8.77689,12.579,449,1,11.2359,0,0,153.331,3.7214,138.373,10297.6,599.079,150.952,214.685,6095.46,244.7,5617.32,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,157.581,0,157.581,0,0,5071.78,0,0.55863,0,5072.34,1315,53.5356,948.063,0,0,0,894.527,0,5072.34,0,4381.19,9453.53,0,1,0,15881,0,0,0,15881,15.4,63.7
6349,1,222.652,0,0,570.025,-4.25992,351.633,14700,1,715.335,305.518,88.8866,6468.78,253.229,5894.62,14700,20000,2789.66,135.751,0,0,525.15,19.0607,370.338,180.873,1,4.69213,0,0,2.09787,-0.0398496,0,2866.34,1,74.0834,0,0,54.8941,-1.99248,12.579,449,1,11.4856,0,0,50.174,-0.844811,39.5332,10297.6,571.844,52.1122,232.809,4000.12,-55.5503,3768.75,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,230.873,0,230.873,0,0,6515.51,0,1.60009,0,6517.11,1315,46.1155,351.633,0,0,0,305.518,0,6517.11,0,6468.78,12985.9,0,1,0,17355.9,0,0,0,17355.9,15.4,63.7
6204.45,1,250.617,0,0,129.999,14.8867,9.05,14700,1,583.483,0,77.0629,1265.34,-67.2701,826.186,14700,20000,2789.66,110.729,0,0,571.35,-17.2508,477.871,177.758,1,3.83284,0,0,0.85745,0.139258,0,2808.49,1,60.74,0,0,22.4366,6.9629,12.579,449,1,9.51468,0,0,20.5073,2.95227,8.04035,10297.6,594.755,20.6194,210.225,3021.86,194.126,2463.82,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,103.292,0,103.292,0,0,1472.23,0,92.0345,0,1564.27,1272.14,51.9076,9.05,0,0,0,0,0,1564.27,0,1265.34,2829.6,0,1,0,5874.59,0,0,0,5874.59,15.4,63.7
6288.1,1,214.282,0,0,299.954,-7.03822,9.05,14700,1,613.486,0,89.9011,2440.94,145.941,1771.41,14700,20000,2789.66,116.423,0,0,719.586,10.6413,592.522,175.492,1,4.43963,0,0,2.10713,-0.0658393,0,2784.2,1,70.144,0,0,55.1366,-3.29196,12.579,449,1,11.2141,0,0,50.3955,-1.39579,40.5772,10297.6,481.234,53.1562,210.994,3222.29,-91.78,3096.99,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,326.82,0,326.82,0,0,2291.82,0,112.583,0,2404.4,1237.26,43.9359,9.05,0,0,0,0,0,2404.4,0,2440.94,4845.34,0,1,0,8861.68,0,0,0,8861.68,15.4,63.7
6323.58,1,243.591,0,0,301.495,13.3806,9.05,14700,1,601.459,0,77.1054,2012.27,-325.401,1813.31,14700,20000,2789.66,114.141,0,0,1496.84,-20.9193,1403.62,173.238,1,5.21685,0,0,3.08808,0.125169,0,2763.4,1,82.766,0,0,80.8046,6.25846,12.579,449,1,13.3475,0,0,73.8565,2.65358,57.8554,10297.6,570.229,70.4344,195.897,3505.98,174.486,3027.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,141.724,0,141.724,0,0,2360.48,0,478.919,0,2839.4,1198.38,47.9294,9.05,0,0,0,0,0,2839.4,0,2012.27,4851.66,0,1,0,9424.6,0,0,0,9424.6,15.4,63.7
6349,1,244.135,0,0,1202.45,-27.5618,960.449,14700,1,586.662,855.449,86.9388,13659.3,-499.624,14514.6,14700,20000,2789.66,111.332,0,0,3077.2,12.213,2953.66,176.848,1,4.59722,0,0,7.94954,-0.257828,0,2898.39,1,73.3325,0,0,208.013,-12.8914,12.579,449,1,11.9151,0,0,190.127,-5.46595,183.677,10297.6,565.727,196.256,223.936,9305.69,-359.412,9519.57,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,324.419,0,324.419,0,0,15051.1,0,828.015,0,15879.1,1257.11,46.2659,960.449,0,0,0,855.449,0,15879.1,0,13659.3,29538.4,0,1,0,42336,0,0,0,42336,15.4,63.7
