0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,2st_vol,2capacity,2net_inf,2st_rof,2lt_rof,2rest_demand,2unrest_demand,2unfulf_demand,2wastewater,2treat_capacity,2cont_fund,2ins_pout,2ins_price,2infra_npv,2debt_serv,3st_vol,3capacity,3net_inf,3st_rof,3lt_rof,3rest_demand,3unrest_demand,3unfulf_demand,3wastewater,3treat_capacity,3cont_fund,3ins_pout,3ins_price,3infra_npv,3debt_serv
5368.1,6018.63,180.628,0,0,97.6939,97.6939,0,64.936,299997,10.7668,0,0,0,0,7497.54,9478.57,240.674,0.04,0,326.604,326.604,0,249.851,200110,20.0512,0,0,0,0,3943.75,3943.75,85.139,0,0,397.904,397.904,0,0,560,459.896,0,0,0,0,12383.2,19568.3,90.1833,0.1,0,722.96,722.96,0,715.593,200117,59.6261,0,0,0,0
5952.5,6018.63,1384.88,0,0,85.5369,85.5369,0,73.2704,299997,10.775,0,0,0,0,8420.62,9478.57,1337.98,0.04,0,420.331,420.331,0,244.953,200110,20.067,0,0,0,0,3943.75,3943.75,191.015,0,0,390.305,390.305,0,0,560,460.219,0,0,0,0,12168.2,19568.3,354.766,0.12,0,794.746,794.746,0,542.22,200117,59.6658,0,0,0,0
6005.36,6018.63,1444.57,0,0,82.298,82.298,0,64.1527,299997,10.7828,0,0,0,0,9187.29,9478.57,1177.93,0.02,0,392.589,392.589,0,315.248,200110,20.0817,0,0,0,0,3943.75,3943.75,174.114,0,0,423.052,423.052,0,0,560,460.569,0,0,0,0,12220.1,19568.3,688.129,0.12,0,823.64,823.64,0,596.06,200117,59.7069,0,0,0,0
6018.63,6018.63,1516.17,0,0,88.9589,88.9589,0,61.7235,299997,10.7913,0,0,0,0,9255.31,9478.57,636.153,0.02,0,331.873,331.873,0,294.442,200110,20.0941,0,0,0,0,3943.75,3943.75,215.645,0,0,318.606,318.606,0,0,560,460.833,0,0,0,0,12114.4,19568.3,454.278,0.14,0,920.865,920.865,0,617.73,200117,59.7529,0,0,0,0
6018.63,6018.63,508.413,0,0,101.779,101.779,0,63.9784,299997,10.801,0,0,0,0,9236.51,9478.57,357.876,0.02,0,400.56,400.56,0,238.68,200110,20.1091,0,0,0,0,3943.75,3943.75,135.905,0,0,393.103,393.103,0,0,560,461.159,0,0,0,0,11868.8,19568.3,371.423,0.16,0,822.226,822.226,0,662.277,200117,59.794,0,0,0,0
5961.28,6018.63,133.434,0,0,97.1937,97.1937,0,69.2047,299997,10.8107,0,0,0,0,9055.14,9478.57,173.879,0.02,0,390.614,390.614,0,272.361,200110,20.1233,0,0,0,0,3943.75,3943.75,100.404,0,0,390.76,390.76,0,0,560,461.469,0,0,0,0,11307.5,19568.3,211.946,0.16,0,929.887,929.887,0,559.073,200117,59.8404,0,0,0,0
6018.25,6018.63,660.708,0,0,97.271,97.271,0,66.0869,299997,10.8204,0,0,0,0,9260.15,9478.57,750.468,0.02,0,393.357,393.357,0,265.598,200110,20.1375,0,0,0,0,3943.75,3943.75,334.62,0,0,408.635,408.635,0,0,560,461.793,0,0,0,0,11574.4,19568.3,713.891,0.22,0,896.804,896.804,0,632.277,200117,59.8851,0,0,0,0
6017.3,6018.63,405.677,0,0,89.3262,89.3262,0,66.1394,299997,10.8293,0,0,0,0,9319.18,9478.57,641.934,0.02,0,388.21,388.21,0,267.463,200110,20.1516,0,0,0,0,3943.75,3943.75,334.594,0,0,467.266,467.266,0,0,560,462.163,0,0,0,0,11733.2,19568.3,610.021,0.16,0,858.502,858.502,0,609.782,200117,59.928,0,0,0,0
6018.63,6018.63,651.318,0,0,91.5447,91.5447,0,60.6034,299997,10.8384,0,0,0,0,9380.5,9478.57,1468.72,0,0,352.276,352.276,0,263.381,200110,20.1644,0,0,0,0,3943.75,3943.75,397.882,0,0,354.976,354.976,0,0,560,462.445,0,0,0,0,15302.7,19568.3,1439.8,0.18,0,771.96,771.96,0,582.45,200117,59.9665,0,0,0,0
6018.63,6018.63,707.727,0,0,88.5055,88.5055,0,61.3359,299997,10.8472,0,0,0,0,9437.76,9478.57,1309.17,0,0,368.01,368.01,0,236.029,200110,20.1777,0,0,0,0,3943.75,3943.75,403.293,0,0,358.678,358.678,0,0,560,462.729,0,0,0,0,16979.6,19568.3,973.981,0,0,738.338,738.338,0,517.221,200117,60.0033,0,0,0,0
6018.63,6018.63,875.81,0,0,82.8475,82.8475,0,59.2996,299997,10.8554,0,0,0,0,9478.57,9478.57,2031.86,0,0,355.782,355.782,0,246.57,200110,20.1914,0,0,0,0,3943.75,3943.75,464.837,0,0,380.592,380.592,0,0,560,463.054,0,0,0,0,18125.1,19568.3,1672.2,0,0,796.972,796.972,0,494.694,200117,60.0436,0,0,0,0
6017.73,6018.63,321.097,0,0,82.9284,82.9284,0,55.5086,299997,10.8636,0,0,0,0,9478.57,9478.57,458.101,0,0,344.957,344.957,0,238.378,200110,20.2047,0,0,0,0,3943.75,3943.75,217.398,0,0,449.191,449.191,0,0,560,463.438,0,0,0,0,18131.8,19568.3,545.945,0,0,700.966,700.966,0,533.979,200117,60.0791,0,0,0,0
6018.63,6018.63,852.285,0,0,85.4076,85.4076,0,55.5628,299997,10.872,0,0,0,0,9478.57,9478.57,1559.81,0,0,410.751,410.751,0,231.124,200110,20.2206,0,0,0,0,3943.75,3943.75,475.404,0,0,428.168,428.168,0,0,560,463.804,0,0,0,0,18193.3,19568.3,1671.14,0,0,654.94,654.94,0,469.654,200117,60.1122,0,0,0,0
6018.63,6018.63,1740.15,0,0,101.452,101.452,0,57.8218,299997,10.882,0,0,0,0,9478.57,9478.57,3178.01,0,0,369.503,369.503,0,278.082,200110,20.2349,0,0,0,0,3943.75,3943.75,1173.62,0,0,365.184,365.184,0,0,560,464.116,0,0,0,0,18329.6,19568.3,5918.12,0,0,914.019,914.019,0,443.401,200117,60.1585,0,0,0,0
6018.63,6018.63,2517.92,0,0,97.6481,97.6481,0,68.9883,299997,10.8912,0,0,0,0,9478.57,9478.57,4744.01,0,0,379.96,379.96,0,251.265,200110,20.2497,0,0,0,0,3943.75,3943.75,2180.13,0,0,358.541,358.541,0,0,560,464.424,0,0,0,0,18583.1,19568.3,5924.87,0,0,673.906,673.906,0,621.542,200117,60.194,0,0,0,0
6017.29,6018.63,532.489,0,0,96.031,96.031,0,66.4017,299997,10.9003,0,0,0,0,9478.57,9478.57,758.828,0,0,311.514,311.514,0,258.377,200110,20.2618,0,0,0,0,3943.75,3943.75,514.76,0,0,348.163,348.163,0,0,560,464.722,0,0,0,0,18715.2,19568.3,946.876,0,0,774.999,774.999,0,458.263,200117,60.2349,0,0,0,0
6017.19,6018.63,694.298,0,0,100.701,100.701,0,65.302,299997,10.9098,0,0,0,0,9478.57,9478.57,947.423,0,0,359.956,359.956,0,211.833,200110,20.2759,0,0,0,0,3943.75,3943.75,685.903,0,0,371.167,371.167,0,0,560,465.04,0,0,0,0,18914.4,19568.3,1121.47,0,0,839.648,839.648,0,527.007,200117,60.2791,0,0,0,0
6016.09,6018.63,511.573,0,0,96.9954,96.9954,0,66.6731,299997,10.919,0,0,0,0,9478.57,9478.57,737.707,0,0,351.871,351.871,0,238.323,200110,20.2896,0,0,0,0,3943.75,3943.75,508.72,0,0,378.681,378.681,0,0,560,465.365,0,0,0,0,19043.2,19568.3,1032.57,0,0,704.78,704.78,0,555.922,200117,60.3163,0,0,0,0
6016.09,6018.63,502.84,0,0,86.6573,86.6573,0,60.1323,299997,10.9273,0,0,0,0,9478.57,9478.57,839.157,0,0,314.416,314.416,0,218.143,200110,20.3021,0,0,0,0,3943.75,3943.75,406.921,0,0,406.492,406.492,0,0,560,465.722,0,0,0,0,19141.1,19568.3,1211.1,0,0,705.673,705.673,0,436.928,200117,60.3526,0,0,0,0
6018.63,6018.63,660.826,0,0,91.8106,91.8106,0,53.7232,299997,10.9361,0,0,0,0,9478.57,9478.57,1132.69,0,0,338.752,338.752,0,194.922,200110,20.3155,0,0,0,0,3943.75,3943.75,381.114,0,0,375.689,375.689,0,0,560,466.052,0,0,0,0,19179.2,19568.3,1263.88,0,0,683.913,683.913,0,437.482,200117,60.3877,0,0,0,0
6018.63,6018.63,1147.72,0,0,88.4811,88.4811,0,56.918,299997,10.9446,0,0,0,0,9478.57,9478.57,1715.13,0,0,335.245,335.245,0,210.009,200110,20.3288,0,0,0,0,3943.75,3943.75,1066.68,0,0,347.42,347.42,0,0,560,466.357,0,0,0,0,19305.3,19568.3,2457.83,0,0,752.085,752.085,0,423.992,200117,60.4264,0,0,0,0
6018.63,6018.63,926.065,0,0,83.4663,83.4663,0,54.8538,299997,10.9526,0,0,0,0,9478.57,9478.57,1347.59,0,0,291.476,291.476,0,207.835,200110,20.3404,0,0,0,0,3943.75,3943.75,957.173,0,0,318.761,318.761,0,0,560,466.637,0,0,0,0,19305,19568.3,2335.13,0,0,704.324,704.324,0,466.255,200117,60.4626,0,0,0,0
6018.63,6018.63,806.946,0,0,85.1458,85.1458,0,60.9337,299997,10.9607,0,0,0,0,9478.57,9478.57,1274.78,0,0,325.623,325.623,0,212.789,200110,20.3533,0,0,0,0,3943.75,3943.75,567.465,0,0,333.851,333.851,0,0,560,466.931,0,0,0,0,19343.5,19568.3,2719.17,0,0,634.184,634.184,0,514.184,200117,60.4952,0,0,0,0
6018.63,6018.63,567.097,0,0,84.3732,84.3732,0,62.1598,299997,10.9686,0,0,0,0,9478.57,9478.57,1060.32,0,0,275.892,275.892,0,237.718,200110,20.3643,0,0,0,0,3943.75,3943.75,475.707,0,0,299.859,299.859,0,0,560,467.195,0,0,0,0,19434.8,19568.3,1246.64,0,0,644.449,644.449,0,462.98,200117,60.5296,0,0,0,0
6008.21,6018.63,367.958,0,0,76.0707,76.0707,0,61.5958,299997,10.9757,0,0,0,0,9478.57,9478.57,736.7,0,0,310.752,310.752,0,201.412,200110,20.3767,0,0,0,0,3943.75,3943.75,376.62,0,0,285.388,285.388,0,0,560,467.447,0,0,0,0,19421.2,19568.3,1069.73,0,0,624.896,624.896,0,470.473,200117,60.563,0,0,0,0
5975.91,6018.63,278.846,0,0,79.0289,79.0289,0,55.5347,299997,10.9831,0,0,0,0,9478.57,9478.57,522.6,0,0,299.447,299.447,0,226.862,200110,20.3886,0,0,0,0,3943.75,3943.75,300.153,0,0,314.803,314.803,0,0,560,467.725,0,0,0,0,19386,19568.3,624.977,0,0,561.202,561.202,0,456.199,200117,60.593,0,0,0,0
5922.1,6018.63,179.12,0,0,75.6721,75.6721,0,63.2018,299997,10.9902,0,0,0,0,9478.57,9478.57,360.389,0,0,299.797,299.797,0,239.477,200110,20.4005,0,0,0,0,3943.75,3943.75,183.305,0,0,296.71,296.71,0,0,560,467.987,0,0,0,0,19391.5,19568.3,685.998,0,0,612.961,612.961,0,448.81,200117,60.6257,0,0,0,0
5903.52,6018.63,463.785,0,0,73.8671,73.8671,0,65.0742,299997,10.9947,0,0,0,0,9478.57,9478.57,652.861,0,0,279.137,279.137,0,257.81,200110,20.4115,0,0,0,0,3943.75,3943.75,557.416,0,0,291.272,291.272,0,0,560,468.239,0,0,0,0,19336.8,19568.3,833.273,0,0,607.829,607.829,0,527.116,200117,60.6568,0,0,0,0
5894.13,6018.63,365.76,0,0,81.2372,81.2372,0,63.522,299997,10.9996,0,0,0,0,9478.57,9478.57,469.024,0,0,358.065,358.065,0,240.044,200110,20.4255,0,0,0,0,3943.75,3943.75,388.796,0,0,391.703,391.703,0,0,560,468.577,0,0,0,0,19366.1,19568.3,835.666,0,0,710.013,710.013,0,522.703,200117,60.6932,0,0,0,0
5856.93,6018.63,224.2,0,0,63.6591,63.6591,0,69.86,299997,11.0035,0,0,0,0,9478.57,9478.57,449.476,0,0,307.94,307.94,0,307.918,200110,20.4376,0,0,0,0,3943.75,3943.75,220.835,0,0,284.012,284.012,0,0,560,468.823,0,0,0,0,19305.9,19568.3,574.332,0,0,653.67,653.67,0,610.575,200117,60.7266,0,0,0,0
5852.72,6018.63,331.854,0,0,74.8908,74.8908,0,56.2906,299997,11.0081,0,0,0,0,9478.57,9478.57,611.185,0,0,286.111,286.111,0,272.296,200110,20.4489,0,0,0,0,3943.75,3943.75,315.605,0,0,278.777,278.777,0,0,560,469.063,0,0,0,0,19284.9,19568.3,545.124,0,0,615.258,615.258,0,578.008,200117,60.7581,0,0,0,0
5816.37,6018.63,250.147,0,0,69.9694,69.9694,0,71.1463,299997,11.0122,0,0,0,0,9478.57,9478.57,640.009,0,0,303.882,303.882,0,271.806,200110,20.4608,0,0,0,0,3943.75,3943.75,265.954,0,0,281.239,281.239,0,0,560,469.306,0,0,0,0,19217.4,19568.3,430.838,0,0,691.747,691.747,0,584.495,200117,60.7945,0,0,0,0
5764.75,6018.63,143.966,0,0,80.535,80.535,0,66.4709,299997,11.0169,0,0,0,0,9323.79,9478.57,160.955,0.02,0,304.008,304.008,0,288.688,200110,20.4727,0,0,0,0,3943.75,3943.75,113.043,0,0,320.117,320.117,0,0,560,469.583,0,0,0,0,18680.3,19568.3,337.847,0,0,657.569,657.569,0,657.16,200117,60.8292,0,0,0,0
5699.86,6018.63,253.691,0,0,79.4477,79.4477,0,76.5083,299997,11.0216,0,0,0,0,9304.94,9478.57,405.475,0.02,0,304.544,304.544,0,288.807,200110,20.4847,0,0,0,0,3943.75,3943.75,297.061,0,0,292.612,292.612,0,0,560,469.835,0,0,0,0,19506.9,19568.3,1487.87,0,0,676.88,676.88,0,624.691,200117,60.8648,0,0,0,0
5685.65,6018.63,524.12,0,0,77.1418,77.1418,0,75.4753,299997,11.0262,0,0,0,0,9478.57,9478.57,762.282,0.02,0,285.015,285.015,0,289.317,200110,20.4959,0,0,0,0,3943.75,3943.75,596.533,0,0,273.951,273.951,0,0,560,470.072,0,0,0,0,19510,19568.3,1548.19,0.02,0,621.52,621.52,0,643.036,200117,60.8976,0,0,0,0
5658.1,6018.63,339.712,0,0,76.5144,76.5144,0,72.5125,299997,11.0307,0,0,0,0.0181904,9478.57,9478.57,633.728,0.02,0,292.663,292.663,0,267.911,200110,20.5072,0,0,0,16.6988,3943.75,3943.75,346.913,0,0,316.615,316.615,0,0,560,470.344,0,0,0,0,19495.3,19568.3,667.068,0.02,0,634.774,634.774,0,584.223,200117,60.9304,0,0,0,8.89513
5647.93,6018.63,413.15,0,0,77.8784,77.8784,0,71.9228,299997,11.0354,0,0,0,0,9424.93,9478.57,407.142,0.02,0,305.862,305.862,0,275.101,200110,20.519,0,0,0,0,3943.75,3943.75,433.902,0,0,293.459,293.459,0,0,560,470.597,0,0,0,0,19171.4,19568.3,625.26,0.02,0,667.729,667.729,0,596.681,200117,60.9649,0,0,0,0
5664.49,6018.63,345.411,0,0,77.6333,77.6333,0,73.2049,299997,11.04,0,0,0,0,9478.57,9478.57,478.711,0.02,0,304.479,304.479,0,287.507,200110,20.5307,0,0,0,0,3943.75,3943.75,230.499,0,0,296.639,296.639,0,0,560,470.852,0,0,0,0,19568.3,19568.3,1094.45,0.02,0,753.122,753.122,0,627.659,200117,61.0038,0,0,0,0
5612.32,6018.63,108.711,0,0,65.1765,65.1765,0,72.9745,299997,11.0439,0,0,0,0,9423.41,9478.57,237.793,0.02,0,276.948,276.948,0,286.207,200110,20.5414,0,0,0,0,3943.75,3943.75,76.8833,0,0,342.103,342.103,0,0,560,471.147,0,0,0,0,19147.2,19568.3,386.046,0.02,0,645.407,645.407,0,707.928,200117,61.0372,0,0,0,0
5604.67,6018.63,228.997,0,0,68.0828,68.0828,0,61.642,299997,11.0479,0,0,0,0,9388.85,9478.57,312.97,0.02,0,324.39,324.39,0,261.929,200110,20.5539,0,0,0,0,3943.75,3943.75,158.851,0,0,345.046,345.046,0,0,560,471.444,0,0,0,0,18638,19568.3,519.97,0.02,0,747.757,747.757,0,610.407,200117,61.0758,0,0,0,0
5578.44,6018.63,186.978,0,0,74.8085,74.8085,0,64.6787,299997,11.0525,0,0,0,0,9273.02,9478.57,222.934,0.02,0,327.819,327.819,0,308.171,200110,20.5667,0,0,0,0,3943.75,3943.75,122.179,0,0,273.001,273.001,0,0,560,471.682,0,0,0,0,18061.1,19568.3,186.889,0.02,0,715.485,715.485,0,710.369,200117,61.1146,0,0,0,0
5474.84,6018.63,103.548,0,0,81.0792,81.0792,0,71.0681,299997,11.0574,0,0,0,0,9015.58,9478.57,88.7122,0.02,0,305.238,305.238,0,311.428,200110,20.5786,0,0,0,0,3943.75,3943.75,146.142,0,0,279.939,279.939,0,0,560,471.926,0,0,0,0,17428.4,19568.3,126.609,0.02,0,633.297,633.297,0,679.711,200117,61.1489,0,0,0,0
5463.82,6018.63,184.376,0,0,84.9381,84.9381,0,77.0253,299997,11.0625,0,0,0,0,8830.55,9478.57,147.891,0.02,0,356.57,356.57,0,289.976,200110,20.5925,0,0,0,0,3943.75,3943.75,201.822,0,0,307.601,307.601,0,0,560,472.195,0,0,0,0,17106.7,19568.3,467.968,0.02,0,697.671,697.671,0,601.632,200117,61.1867,0,0,0,0
5401.58,6018.63,133.403,0,0,69.8874,69.8874,0,82.6192,299997,11.0667,0,0,0,0,8602.92,9478.57,122.439,0,0,325.118,325.118,0,346.835,200110,20.6052,0,0,0,0,3943.75,3943.75,156.663,0,0,274.921,274.921,0,0,560,472.435,0,0,0,0,17088.1,19568.3,738.265,0.02,0,651.173,651.173,0,678.625,200117,61.222,0,0,0,0
5319.21,6018.63,168.415,0,0,79.7983,79.7983,0,69.1836,299997,11.0714,0,0,0,0,8369.1,9478.57,148.005,0,0,313.34,313.34,0,321.844,200110,20.617,0,0,0,0,3943.75,3943.75,216.374,0,0,296.439,296.439,0,0,560,472.681,0,0,0,0,16593.9,19568.3,290.652,0.02,0,623.695,623.695,0,644.616,200117,61.2551,0,0,0,0
5287.35,6018.63,130.258,0,0,80.4014,80.4014,0,78.9947,299997,11.0761,0,0,0,0,8220.06,9478.57,99.4875,0.02,0,295.37,295.37,0,310.185,200110,20.6281,0,0,0,0,3943.75,3943.75,143.635,0,0,325.584,325.584,0,0,560,472.951,0,0,0,0,16039,19568.3,175.543,0.02,0,658.799,658.799,0,617.414,200117,61.29,0,0,0,0
5250.7,6018.63,130.258,0,0,82.274,82.274,0,79.5918,299997,11.081,0,0,0,0,8008.21,9478.57,99.4875,0.02,0,377.468,377.468,0,292.396,200110,20.6422,0,0,0,0,3943.75,3943.75,143.635,0,0,331.842,331.842,0,0,560,473.226,0,0,0,0,15381.3,19568.3,175.543,0.04,0,780.459,780.459,0,652.165,200117,61.3314,0,0,0,0
5156.9,6018.63,142.659,0,0,93.6898,93.6898,0,79.8403,299997,11.0865,0,0,0,0,7725.47,9478.57,110.782,0.02,0,371.004,371.004,0,366.302,200110,20.6561,0,0,0,0,3943.75,3943.75,186.657,0,0,279.466,279.466,0,0,560,473.458,0,0,0,0,14753.7,19568.3,173.188,0.04,0,785.616,785.616,0,757.373,200117,61.3731,0,0,0,0
5081.2,6018.63,79.0688,0,0,81.2359,81.2359,0,81.5186,299997,11.0913,0,0,0,0,7450.97,9478.57,66.8461,0.04,0,380.604,380.604,0,322.807,200110,20.6704,0,0,0,0,3943.75,3943.75,87.2797,0,0,407.484,407.484,0,0,560,473.796,0,0,0,0,14233.8,19568.3,121.166,0.06,0,809.035,809.035,0,683.557,200117,61.416,0,0,0,0
5004.79,6018.63,59.5466,0,0,79.6915,79.6915,0,70.6825,299997,11.096,0,0,0,0,7260.93,9478.57,77.6327,0.1,0,312.151,312.151,0,331.16,200110,20.6823,0,0,0,0,3943.75,3943.75,72.2374,0,0,418.173,418.173,0,0,560,474.155,0,0,0,0,13655.4,19568.3,215.469,0.06,0,845.542,845.542,0,703.934,200117,61.4602,0,0,0,0
4926.72,6018.63,129.664,0,0,82.797,82.797,0,69.3388,299997,11.1009,0,0,0,0,7095.79,9478.57,180.984,0.1,0,337.171,337.171,0,271.599,200110,20.6952,0,0,0,0,3943.75,3943.75,176.326,0,0,374.665,374.665,0,0,560,474.476,0,0,0,0,13378.2,19568.3,403.538,0.08,0,763.799,763.799,0,735.698,200117,61.5001,0,0,0,0
4864.5,6018.63,90.0094,0,0,80.7623,80.7623,0,72.0409,299997,11.1057,0,0,0,0,6889.98,9478.57,97.1997,0.12,0,347.257,347.257,0,293.369,200110,20.7085,0,0,0,0,3943.75,3943.75,110.542,0,0,315.236,315.236,0,0,560,474.746,0,0,0,0,12607.1,19568.3,254.834,0.1,0,1101.65,1101.65,0,664.574,200117,61.5576,0,0,0,0
4774.82,6018.63,77.0938,0,0,93.368,93.368,0,61.8558,299997,11.1113,0,0,0,0,6691.18,9478.57,108.241,0.16,0,347.389,347.389,0,265.964,200110,20.7218,0,0,0,0,3943.75,3943.75,91.3765,0,0,343.432,343.432,0,0,560,475.04,0,0,0,0,12050.9,19568.3,204.735,0.14,0,822.223,822.223,0,843.758,200117,61.6005,0,0,0,0
4737.24,6018.63,366.719,0,0,101.127,101.127,0,70.026,299997,11.1209,0,0,0,0,6620.7,9478.57,422.081,0.18,0,361.277,361.277,0,260.542,200110,20.7353,0,0,0,0,3943.75,3943.75,452.038,0,0,426.968,426.968,0,0,560,475.394,0,0,0,0,11721.4,19568.3,708.636,0.22,0,960.673,960.673,0,616.668,200117,61.6485,0,0,0,0
4618.41,6018.63,74.9384,0,0,101.434,101.434,0,75.8451,299997,11.1306,0,0,0,0,6330.85,9478.57,68.6917,0.18,0,400.737,400.737,0,270.957,200110,20.7504,0,0,0,0,3943.75,3943.75,109.597,0,0,411.319,411.319,0,0,560,475.735,0,0,0,0,11080.3,19568.3,112.194,0.2,0,851.728,851.728,0,720.505,200117,61.6911,0,0,0,0
4534.08,6018.63,53.9698,0,0,99.9979,99.9979,0,76.0756,299997,11.1401,0,0,0,0,6062.08,9478.57,61.1271,0.18,0,415.395,415.395,0,300.553,200110,20.7659,0,0,0,0,3943.75,3943.75,63.334,0,0,384.146,384.146,0,0,560,476.053,0,0,0,0,10513.2,19568.3,168.634,0.26,0,866.795,866.795,0,638.796,200117,61.7344,0,0,0,0
4441.15,6018.63,113.779,0,0,111.995,111.995,0,71.9175,299997,11.1508,0,0,0,0,5812.49,9478.57,110.43,0.18,0,395.256,395.256,0,298.748,200110,20.7807,0,0,0,0,3943.75,3943.75,115.893,0,0,354.907,354.907,0,0,560,476.347,0,0,0,0,10136.7,19568.3,429.844,0.28,0,1067.73,1067.73,0,623.39,200117,61.7877,0,0,0,0
4367.21,6018.63,57.3363,0,0,94.4732,94.4732,0,76.1512,299997,11.1602,0,0,0,0,5574.57,9478.57,82.1156,0.2,0,425.854,425.854,0,268.754,200110,20.7962,0,0,0,0,3943.75,3943.75,65.3973,0,0,387.77,387.77,0,0,560,476.654,0,0,0,0,9877.37,19568.3,455.354,0.3,0,961.077,961.077,0,726,200117,61.8356,0,0,0,0
4300.24,6018.63,95.371,0,0,97.0229,97.0229,0,64.2371,299997,11.1699,0,0,0,0,5372.76,9478.57,114.519,0.24,0,379.782,379.782,0,289.56,200110,20.8099,0,0,0,0,3943.75,3943.75,82.8703,0,0,428.064,428.064,0,0,560,476.994,0,0,0,0,11158,19568.3,1122.89,0.36,0,1040.55,1040.55,0,653.484,200117,61.8876,0,0,0,0
4438.42,6018.63,519.847,0,0,89.2767,89.2767,0,65.9707,299997,11.1787,0,0,0,0,5507.68,9478.57,569.708,0.24,0,382.324,382.324,0,258.233,200110,20.8238,0,0,0,0,3943.75,3943.75,359.714,0,0,406.592,406.592,0,0,560,477.316,0,0,0,0,12298.5,19568.3,1229.68,0.32,0,975.773,975.773,0,707.523,200117,61.9362,0,0,0,0
4436.23,6018.63,292.265,0,0,87.8033,87.8033,0,60.5698,299997,11.1875,0,0,0,0,5652.72,9478.57,580.755,0.24,0,436.854,436.854,0,259.388,200110,20.8396,0,0,0,0,3943.75,3943.75,219.012,0,0,371.322,371.322,0,0,560,477.611,0,0,0,0,12385.2,19568.3,778.662,0.22,0,1053.56,1053.56,0,662.013,200117,61.9888,0,0,0,0
4399.36,6018.63,117.501,0,0,102.662,102.662,0,58.8291,299997,11.1977,0,0,0,0,5650.95,9478.57,237.181,0.2,0,356.908,356.908,0,292.696,200110,20.8525,0,0,0,0,3943.75,3943.75,94.4664,0,0,360.347,360.347,0,0,560,477.896,0,0,0,0,12441.7,19568.3,585.277,0.2,0,894.678,894.678,0,705.895,200117,62.0335,0,0,0,0
4453.16,6018.63,391.608,0,0,101.385,101.385,0,68.7847,299997,11.2077,0,0,0,0,6200.08,9478.57,931.499,0.2,0,409.905,409.905,0,239.132,200110,20.8684,0,0,0,0,3943.75,3943.75,213.71,0,0,409.395,409.395,0,0,560,478.246,0,0,0,0,13820.3,19568.3,1243.16,0.18,0,964.662,964.662,0,599.443,200117,62.0822,0,0,0,0
4490.97,6018.63,492.512,0,0,93.9816,93.9816,0,67.9291,299997,11.217,0,0,0,0,6832.94,9478.57,1096.66,0.12,0,377.402,377.402,0,274.641,200110,20.883,0,0,0,0,3943.75,3943.75,400.719,0,0,390.648,390.648,0,0,560,478.58,0,0,0,0,17637.7,19568.3,2235.47,0.12,0,730.223,730.223,0,646.333,200117,62.1192,0,0,0,0
4630.44,6018.63,765.174,0,0,103.076,103.076,0,62.9686,299997,11.2272,0,0,0,0,7648.27,9478.57,1284.13,0.04,0,302.477,302.477,0,252.863,200110,20.8946,0,0,0,0,3943.75,3943.75,508.563,0,0,306.323,306.323,0,0,560,478.842,0,0,0,0,19031.4,19568.3,2436.33,0,0,824.849,824.849,0,489.256,200117,62.1609,0,0,0,0
5088.72,6018.63,1711.61,0,0,83.4821,83.4821,0,69.7832,299997,11.2354,0,0,0,0,8777.81,9478.57,3110.4,0.02,0,415.748,415.748,0,204.78,200110,20.9107,0,0,0,0,3943.75,3943.75,1138.1,0,0,375.209,375.209,0,0,560,479.163,0,0,0,0,19568.3,19568.3,5648.73,0,0,989.856,989.856,0,558.431,200117,62.211,0,0,0,0
5383.73,6018.63,1376.12,0,0,106.021,106.021,0,56.7687,299997,11.2454,0,0,0,0,8851.97,9478.57,2512.74,0,0,440.647,440.647,0,282.713,200110,20.9279,0,0,0,0,3943.75,3943.75,1070.12,0,0,372.274,372.274,0,0,560,479.482,0,0,0,0,19568.3,19568.3,4609.35,0,0,671.203,671.203,0,673.112,200117,62.2464,0,0,0,0
5547.08,6018.63,1062.99,0,0,96.9178,96.9178,0,72.0956,299997,11.2546,0,0,0,0,8931.91,9478.57,2010.28,0,0,322.241,322.241,0,299.644,200110,20.9404,0,0,0,0,3943.75,3943.75,910.535,0,0,392.639,392.639,0,0,560,479.818,0,0,0,0,19568.3,19568.3,2714.96,0,0,840.354,840.354,0,456.425,200117,62.2907,0,0,0,0
5906.22,6018.63,1683.98,0,0,92.216,92.216,0,65.905,299997,11.2633,0,0,0,0,9005.79,9478.57,2308.56,0,0,361.76,361.76,0,219.127,200110,20.9545,0,0,0,0,3943.75,3943.75,1397.32,0,0,439.589,439.589,0,0,560,480.195,0,0,0,0,19568.3,19568.3,4280.19,0,0,803.456,803.456,0,571.449,200117,62.3331,0,0,0,0
5992.11,6018.63,5249.32,0,0,91.0812,91.0812,0,61.0553,299997,11.2719,0,0,0,0,9078.42,9478.57,8291.72,0,0,346.188,346.188,0,239.517,200110,20.968,0,0,0,0,3943.75,3943.75,5257.05,0,0,357.592,357.592,0,0,560,480.502,0,0,0,0,19568.3,19568.3,12202.4,0,0,725.955,725.955,0,531.96,200117,62.3713,0,0,0,0
