0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_3,1alloc_4,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,3volume,3s_area,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4s_area,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,6volume,6demand,6up_spill,6ww_inflow,6catch_inflow,6evap,6ds_spill,6alloc_0,6alloc_1,6alloc_2,6alloc_3,6alloc_4,7volume,7demand,7up_spill,7ww_inflow,7catch_inflow,7evap,7ds_spill,8volume,8demand,8up_spill,8ww_inflow,8catch_inflow,8evap,8ds_spill,9volume,9demand,9up_spill,9ww_inflow,9catch_inflow,9evap,9ds_spill,10demand,10up_spill,10ww_inflow,10catch_inflow,10ds_spill,11volume,11s_area,11demand,11up_spill,11ww_inflow,11catch_inflow,11evap,11ds_spill,18demand,19demand
6349,1,230.293,0,0,5923.58,3.95531,5689.34,14700,686.038,5641.64,75.0946,7286.79,-538.182,12855.7,14700,20000,2789.66,130.191,0,0,1551.47,-40.748,1462.03,200,1,6.32738,0,0,71.5855,0.0370001,65.2211,2909,1,92.0318,0,0,1873.15,1.85001,1779.27,449,1,14.205,0,0,1712.09,0.784402,1697.1,10297.6,557.022,3541.59,193.412,14189,51.5781,17315.4,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,191.362,0,191.362,0,0,13366.1,0,2193.17,0,15559.3,1315,47.6981,5689.34,0,0,0,5641.64,0,15559.3,0,7286.79,22846.1,0,1,0,41814.8,0,0,0,41814.8,15.4,63.7
6349,1,242.186,0,0,8695.33,-2.53746,8455.68,14700,540.562,8405.52,82.4765,22244,160.052,30031.4,14700,20000,2789.66,102.584,0,0,2339.25,-35.2214,2271.89,200,1,5.31129,0,0,52.2203,-0.0237368,46.9328,2909,1,77.2527,0,0,1366.43,-1.18684,1290.37,449,1,11.9239,0,0,1248.94,-0.50322,1237.52,10297.6,576.015,2574.81,223.462,19063.4,-33.0891,21318.8,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,428.154,0,428.154,0,0,30643.3,0,1998.63,0,32641.9,1315,50.1614,8455.68,0,0,0,8405.52,0,32641.9,0,22244,54885.9,0,1,0,78904.7,0,0,0,78904.7,15.4,63.7
6349,1,224.711,0,0,2386.51,-24.5771,2186.38,14700,549.713,2139.84,86.736,4359.62,63.5883,5972.89,14700,20000,2789.66,104.32,0,0,1044.35,7.8558,932.173,200,1,5.54761,0,0,22.8149,-0.229907,17.4972,2909,1,80.69,0,0,596.99,-11.4954,527.796,449,1,12.4544,0,0,545.657,-4.87403,538.076,10297.6,542.512,1083.37,218.988,8798.4,-320.491,9878.74,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,237.235,0,237.235,0,0,6455.02,0,528.126,0,6983.15,1315,46.5419,2186.38,0,0,0,2139.84,0,6983.15,0,4359.62,11342.8,0,1,0,22390.9,0,0,0,22390.9,15.4,63.7
6349,1,235.893,0,0,2670.49,-30.531,2465.13,14700,543.874,2416.27,102.025,8436.99,-385.612,10797,14700,20000,2789.66,103.212,0,0,1895.59,-38.6128,1830.99,200,1,4.94396,0,0,23.3176,-0.285603,18.6593,2909,1,71.9099,0,0,610.144,-14.2802,552.514,449,1,11.0992,0,0,557.679,-6.05479,552.635,10297.6,554.017,1123.81,192.076,11814.1,-398.131,12974.1,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,279.72,0,279.72,0,0,11292.4,0,3.69713,0,11296.1,1315,48.858,2465.13,0,0,0,2416.27,0,11296.1,0,8436.99,19733.1,0,1,0,34817.9,0,0,0,34817.9,15.4,63.7
6349,1,260.566,0,0,2351.35,-17.0009,2107.79,14700,521.971,2053.82,116.23,5578.08,-227.482,7453.64,14700,20000,2789.66,99.0559,0,0,1985.86,-10.6588,1897.46,200,1,5.18222,0,0,15.3414,-0.159036,10.3182,2909,1,75.3754,0,0,401.433,-7.9518,334.01,449,1,11.6341,0,0,366.915,-3.37156,358.653,10297.6,524.694,702.981,183.223,17230.5,-221.696,17813.7,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,441.664,0,441.664,0,0,7945.96,0,10.3684,0,7956.33,1315,53.9682,2107.79,0,0,0,2053.82,0,7956.33,0,5578.08,13534.4,0,1,0,33687.2,0,0,0,33687.2,15.4,63.7
6349,1,250.077,0,0,7677.31,-41.8847,7469.12,14700,591.009,7417.32,128.387,25471.6,-313.797,32740.1,14700,20000,2789.66,112.157,0,0,4636.11,-40.9614,4564.91,200,1,5.36099,0,0,25.3748,-0.391812,20.4056,2909,1,77.9756,0,0,663.974,-19.5906,605.589,449,1,12.0354,0,0,606.88,-8.30641,603.151,10297.6,501.857,1229.15,198.997,32320.1,-546.185,33792.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,512.266,0,512.266,0,0,33212.6,0,17.2534,0,33229.8,1315,51.7957,7469.12,0,0,0,7417.32,0,33229.8,0,25471.6,58701.4,0,1,0,97571.1,0,0,0,97571.1,15.4,63.7
6349,1,222.874,0,0,1442.34,-3.65123,1223.11,14700,548.647,1176.95,123.219,7833.37,4.36569,8580.53,14700,20000,2789.66,104.118,0,0,4027,-19.0784,3941.96,200,1,5.63768,0,0,7.51586,-0.0341556,1.91234,2909,1,82,0,0,196.665,-1.70778,116.373,449,1,12.6566,0,0,179.754,-0.724099,167.822,10297.6,485.498,286.107,195.679,15617,-47.6129,15660.9,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,1049.9,0,1049.9,0,0,9115.52,0,572.58,0,9688.1,1315,46.1616,1223.11,0,0,0,1176.95,0,9688.1,0,7833.37,17521.5,0,1,0,38174.2,0,0,0,38174.2,15.4,63.7
6349,1,212.918,0,0,914.038,-4.77035,705.89,14700,511.608,661.791,111.652,4110.24,159.046,4213.03,14700,20000,2789.66,97.0893,0,0,1640.03,12.8256,1530.12,200,1,5.44632,0,0,6.6788,-0.0446244,1.2771,2909,1,79.2168,0,0,174.762,-2.23122,97.7765,449,1,12.227,0,0,159.735,-0.946037,148.454,10297.6,542.283,247.507,175.213,5854.11,-62.2064,5796.75,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,288.468,0,288.468,0,0,4696.58,0,808.174,0,5504.76,1315,44.0994,705.89,0,0,0,661.791,0,5504.76,0,4110.24,9614.99,0,1,0,17230.3,0,0,0,17230.3,15.4,63.7
6349,1,223.456,0,0,1364.57,-23.3804,1164.5,14700,510.194,1118.22,111.213,5053.56,-88.0537,5860.85,14700,20000,2789.66,96.8209,0,0,1824.47,-47.2838,1774.94,200,1,5.44438,0,0,9.64547,-0.218713,4.4198,2909,1,79.1885,0,0,252.39,-10.9357,184.137,449,1,12.2226,0,0,230.687,-4.63672,223.102,10297.6,497.07,411.658,146.068,6924.85,-304.886,7290.39,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,250.825,0,250.825,0,0,6283.06,0,463.479,0,6746.54,1315,46.282,1164.5,0,0,0,1118.22,0,6746.54,0,5053.56,11800.1,0,1,0,21116.2,0,0,0,21116.2,15.4,63.7
6349,1,203.544,0,0,4844.82,-5.72328,4647,14700,561.764,4604.84,116.717,11882.1,-17.884,16059.8,14700,20000,2789.66,106.607,0,0,2331.79,-16.0781,2241.26,200,1,5.19467,0,0,25.8231,-0.0535386,20.6819,2909,1,75.5565,0,0,675.704,-2.67693,602.824,449,1,11.662,0,0,617.602,-1.13502,607.075,10297.6,437.069,1230.58,150.296,12319.2,-74.6328,13337.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,473.651,0,473.651,0,0,16480.8,0,2876.06,0,19356.9,1315,42.1579,4647,0,0,0,4604.84,0,19356.9,0,11882.1,31239,0,1,0,47291.5,0,0,0,47291.5,15.4,63.7
6349,1,201.61,0,0,3959.52,-63.6813,3821.59,14700,523.121,3779.84,106.317,16241.9,185.469,19419.5,14700,20000,2789.66,99.2742,0,0,2710.13,-8.31443,2619.17,200,1,4.9136,0,0,24.6828,-0.595709,20.3649,2909,1,71.4683,0,0,645.866,-29.7854,604.183,449,1,11.031,0,0,590.33,-12.629,591.928,10297.6,516.45,1216.48,139.513,12692.5,-830.418,14362.4,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,832.002,0,832.002,0,0,19883.1,0,1771.81,0,21654.9,1315,41.7574,3821.59,0,0,0,3779.84,0,21654.9,0,16241.9,37896.8,0,1,0,55710.4,0,0,0,55710.4,15.4,63.7
6349,1,226.469,0,0,1092.95,-73.3156,939.797,14700,489.169,892.891,105.307,3082.51,43.4638,3548.08,14700,20000,2789.66,92.8311,0,0,1330.47,7.12339,1230.52,200,1,4.86983,0,0,5.99143,-0.685834,1.80743,2909,1,70.8317,0,0,156.776,-34.2917,120.236,449,1,10.9328,0,0,143.295,-14.5397,146.902,10297.6,523.7,268.945,135.634,7130.34,-956.052,7967.27,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,245.742,0,245.742,0,0,3979.79,0,1027.08,0,5006.87,1315,46.906,939.797,0,0,0,892.891,0,5006.87,0,3082.51,8089.38,0,1,0,17532.9,0,0,0,17532.9,15.4,63.7
6349,1,200.688,0,0,1821.2,22.3705,1598.14,14700,454.532,1556.58,108.209,2394.09,-341.939,3946.28,14700,20000,2789.66,86.2579,0,0,864.97,-30.0538,808.766,200,1,4.86496,0,0,9.02173,0.209265,3.9475,2909,1,70.7609,0,0,236.069,10.4633,154.844,449,1,10.9218,0,0,215.77,4.43642,200.411,10297.6,506.402,359.203,202.042,6393.54,291.716,6156.66,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,86.2041,0,86.2041,0,0,4421.66,0,765.209,0,5186.87,1315,41.5663,1598.14,0,0,0,1556.58,0,5186.87,0,2394.09,7580.96,0,1,0,14632.6,0,0,0,14632.6,15.4,63.7
6349,1,201.491,0,0,3848.9,6.34604,3641.06,14700,434.77,3599.33,95.8906,4413.36,-288.212,7962.02,14700,20000,2789.66,82.5076,0,0,985.889,-92.3448,995.726,200,1,4.20402,0,0,22.8635,0.0593643,18.6001,2909,1,61.1475,0,0,598.261,2.96821,534.145,449,1,9.43803,0,0,546.818,1.25852,536.121,10297.6,440.438,1088.87,186.199,8795.06,82.7538,9546.94,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,88.9579,0,88.9579,0,0,8403.74,0,1241.05,0,9644.79,1315,41.7327,3641.06,0,0,0,3599.33,0,9644.79,0,4413.36,14058.2,0,1,0,24689.8,0,0,0,24689.8,15.4,63.7
6349,1,208.726,0,0,5942.68,-8.21691,5742.18,14700,330.869,5698.94,96.2746,20417.5,-208.165,26090,14700,20000,2789.66,62.7899,0,0,268.831,1.92734,204.114,200,1,4.23344,0,0,49.435,-0.0768654,45.2784,2909,1,61.5754,0,0,1293.55,-3.84327,1235.82,449,1,9.50407,0,0,1182.32,-1.62955,1174.45,10297.6,409.312,2455.54,178.107,5997.82,-107.15,8329.31,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,195.004,0,195.004,0,0,26512.5,0,741.383,0,27253.9,1315,43.2311,5742.18,0,0,0,5698.94,0,27253.9,0,20417.5,47671.4,0,1,0,56399.9,0,0,0,56399.9,15.4,63.7
6349,1,185.553,0,0,2004.54,20.0706,1798.91,14700,455.72,1760.48,99.7314,3771.89,-10.81,5187.19,14700,20000,2789.66,86.4832,0,0,340.059,-25.5991,279.175,200,1,4.14163,0,0,10.8648,0.187751,6.53542,2909,1,60.24,0,0,284.296,9.38756,214.668,449,1,9.29796,0,0,259.85,3.98033,246.572,10297.6,447.07,467.775,182.917,8153.59,261.725,8095.48,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,134.064,0,134.064,0,0,5508.73,0,641.768,0,6150.5,1315,38.4317,1798.91,0,0,0,1760.48,0,6150.5,0,3771.89,9922.39,0,1,0,18431.1,0,0,0,18431.1,15.4,63.7
6349,1,213.787,0,0,1772.67,28.2424,1530.64,14700,403.476,1486.36,96.2468,3029.58,-917.435,5126.15,14700,20000,2789.66,76.5688,0,0,310.212,-53.9782,287.621,200,1,3.33749,0,0,10.7249,0.264194,7.12322,2909,1,48.5437,0,0,280.635,13.2097,218.881,449,1,7.49266,0,0,256.504,5.60092,243.41,10297.6,407.387,469.415,184.41,6060.4,368.287,5938.55,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,108.731,0,108.731,0,0,5611.3,0,1152.62,0,6763.91,1315,44.2794,1530.64,0,0,0,1486.36,0,6763.91,0,3029.58,9793.5,0,1,0,16128.4,0,0,0,16128.4,15.4,63.7
6349,1,187.341,0,0,494.942,13.5784,294.023,14700,465.416,255.221,118.067,986.383,219.962,674.293,14700,20000,2789.66,88.3233,0,0,170.809,17.9455,64.5404,198.869,1,3.72464,0,0,2.72063,0.12702,0,2907.08,1,54.1749,0,0,71.1899,6.35098,12.579,449,1,8.36182,0,0,65.0685,2.69282,54.0138,10297.6,411.433,66.5928,207.67,2320.15,177.065,2005.92,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,63.8253,0,63.8253,0,0,1136.17,0,1308.8,0,2444.97,1315,38.8019,294.023,0,0,0,255.221,0,2444.97,0,986.383,3431.35,0,1,0,5565.64,0,0,0,5565.64,15.4,63.7
6349,1,155.26,0,0,3110.65,-12.1016,2967.49,14700,448.175,2935.33,103.461,7487.72,408.466,9669.87,14700,20000,2789.66,85.0514,0,0,389.309,33.6641,270.594,200,1,3.47918,0,0,21.5326,-0.113205,17.0356,2909,1,50.8589,0,0,563.436,-5.66024,516.322,449,1,7.85517,0,0,514.987,-2.39994,509.532,10297.6,394.632,1042.89,194.245,5645.76,-157.807,6646.07,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,724.149,0,724.149,0,0,10202.7,0,4371.79,0,14574.4,1315,32.1574,2967.49,0,0,0,2935.33,0,14574.4,0,7487.72,22062.2,0,1,0,29703,0,0,0,29703,15.4,63.7
6349,1,211.212,0,0,16024.5,26.462,15786.8,14700,449.491,15743.1,85.7444,16649,-138.632,32167,14700,20000,2789.66,85.3011,0,0,688.164,-71.1213,673.984,200,1,5.56377,0,0,41.1532,0.24754,35.3419,2909,1,80.9251,0,0,1076.84,12.377,983.539,449,1,12.4907,0,0,984.247,5.24784,966.508,10297.6,493.028,1985.39,167.277,14682.3,345.07,15996.9,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,564.084,0,564.084,0,0,32680,0,1207.33,0,33887.4,1315,43.746,15786.8,0,0,0,15743.1,0,33887.4,0,16649,50536.4,0,1,0,67771.4,0,0,0,67771.4,15.4,63.7
6349,1,195.869,0,0,2170.05,31.8568,1942.32,14700,455.85,1901.75,117.54,1559.6,109.397,3013.65,14700,20000,2789.66,86.5079,0,0,379.27,-150.572,443.334,200,1,3.81483,0,0,14.2837,0.298005,10.1709,2909,1,55.4866,0,0,373.757,14.9003,303.37,449,1,8.56428,0,0,341.619,6.31771,326.737,10297.6,389.903,640.277,249.022,8131.12,415.419,8215.1,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,174.757,0,174.757,0,0,3542.74,0,2977.21,0,6519.95,1315,40.5683,1942.32,0,0,0,1901.75,0,6519.95,0,1559.6,8079.55,0,1,0,16912.7,0,0,0,16912.7,15.4,63.7
6349,1,189.445,0,0,2310.75,10.7827,2110.52,14700,392.649,2071.28,111.101,859.061,90.3764,2558.42,14700,20000,2789.66,74.5141,0,0,272.028,17.7608,179.753,200,1,3.85553,0,0,18.6968,0.100867,14.7404,2909,1,56.0787,0,0,489.233,5.04337,428.111,449,1,8.65566,0,0,447.166,2.13839,436.371,10297.6,373.337,879.223,231.399,3158.25,140.609,3754.92,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,67.9327,0,67.9327,0,0,3134.89,0,244.52,0,3379.41,1315,39.2377,2110.52,0,0,0,2071.28,0,3379.41,0,859.061,4238.48,0,1,0,8241.08,0,0,0,8241.08,15.4,63.7
6349,1,208.846,0,0,756.1,6.38484,540.87,14700,463.241,497.613,107.457,644.529,424.434,361.924,14700,20000,2767.65,87.9106,0,0,55.2037,-24.2791,13.58,198.75,1,3.9222,0,0,2.73215,0.0597272,0,2907.88,1,57.0484,0,0,71.4913,2.98636,12.579,449,1,8.80534,0,0,65.344,1.26622,55.2724,10297.6,384.017,67.8514,226.62,2152.65,83.2597,1979.85,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,24.0953,0,24.0953,0,0,858.475,0,64.8871,0,923.362,1315,43.256,540.87,0,0,0,497.613,0,923.362,0,644.529,1567.89,0,1,0,3585.41,0,0,0,3585.41,15.4,63.7
6349,1,183.407,0,0,1504.6,37.6963,1283.49,14700,429.381,1245.5,118.462,5158.38,-788.905,6881.87,14700,20000,2789.66,80.8421,0,0,1137.85,-82.2264,1117.22,200,1,3.99962,0,0,8.32302,0.352632,2.72099,2909,1,58.5177,0,0,217.786,17.6316,140.514,449,1,9.03561,0,0,199.059,7.47579,182.548,10297.6,411.335,325.783,244.258,1958.44,491.569,1625.57,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,269.948,0,269.948,0,0,7467.7,0,344.754,0,7812.45,1315,37.9871,1283.49,0,0,0,1245.5,0,7812.45,0,5158.38,12970.8,0,1,0,15983.6,0,0,0,15983.6,15.4,63.7
6349,1,195.689,0,0,400.789,5.77125,199.329,14700,472.545,158.798,104.032,863.037,137.721,515.601,14700,20000,2789.66,89.6762,0,0,109.708,0.763877,19.2675,198.776,1,4.08918,0,0,2.91931,0.0539874,0,2909,1,59.4771,0,0,76.3886,2.69937,14.2121,449,1,9.1802,0,0,69.8202,1.14453,59.4954,10297.6,388.493,73.7076,224.296,589.841,75.2584,424.094,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,156.613,0,156.613,0,0,1057.99,0,4529.96,0,5587.95,1315,40.5309,199.329,0,0,0,158.798,0,5587.95,0,863.037,6450.98,0,1,0,7050.96,0,0,0,7050.96,15.4,63.7
6233.78,1,203.973,0,0,77.1216,-38.7726,27.139,14348.7,425.323,0,113.894,268.405,207.625,271.46,14348.7,19829.2,2693.45,80.7147,0,0,2.31438,4.23328,13.58,195.524,1,4.11273,0,0,0.49775,-0.3627,0,2867.39,1,60.1879,0,0,13.0246,-18.135,12.579,449,1,9.28992,0,0,11.9046,-7.68923,10.3039,10297.6,403.463,22.8829,229.332,208.012,-505.603,562.367,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,97.9838,0,97.9838,0,0,862.751,0,15727.2,0,16590,1299.89,42.2468,27.139,0,0,0,0,0,16590,0,268.405,16858.4,0,1,0,17532.3,0,0,0,17532.3,15.4,63.7
6349,1,201.179,0,0,574.589,29.5339,228.658,14162.5,525.92,171.599,118.716,595.697,104.005,271.46,14162.5,20000,2618.97,98.7225,0,0,28.651,-4.62255,9.03,197.436,1,3.77993,0,0,5.96855,0.276276,0,2909,1,55.4333,0,0,156.177,13.8138,45.3226,449,1,8.6802,0,0,142.748,5.85706,128.211,10297.6,443.533,173.533,236.93,1012.18,385.129,593.981,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,158.836,0,158.836,0,0,803.663,0,6525.75,0,7329.41,1315,41.9507,228.658,0,0,0,171.599,0,7329.41,0,595.697,7925.11,0,1,0,8686.96,0,0,0,8686.96,15.4,63.7
6321.67,1,193.106,0,0,214.418,21.5023,27.139,13713.6,482.914,0,117.614,170.003,207.458,271.46,13713.6,19774.7,2516.44,89.3016,0,0,0.38141,4.57532,9.03,197.23,1,3.9205,0,0,3.91544,0.201144,0,2909,1,57.7642,0,0,102.454,10.0572,34.6326,449,1,8.91582,0,0,93.6443,4.26426,80.4642,10297.6,411.281,115.097,230.02,1535.25,280.395,1188.69,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,171.027,0,171.027,0,0,930.232,0,17448.7,0,18378.9,1302.14,39.996,27.139,0,0,0,0,0,18378.9,0,170.003,18548.9,0,1,0,19917.6,0,0,0,19917.6,15.4,63.7
6349,1,196.092,0,0,701.107,47.2534,430.433,13708.6,570.733,377.185,112.391,168.299,-404.64,271.46,13708.6,20000,2436.5,104.73,0,0,4.80154,-29.021,9.03,196.558,1,3.89293,0,0,3.66251,0.442034,0,2909,1,57.4179,0,0,95.8356,22.1017,16.316,449,1,8.86238,0,0,87.595,9.37112,69.3615,10045.2,411.306,85.6775,225.194,490.106,616.196,25.85,2460.63,1795.03,3755.33,2034.19,35451.4,0,0,0,0,139.71,0,139.71,0,0,875.96,0,12750,0,13626,1315,40.3912,430.433,0,0,0,377.185,0,13626,0,168.299,13794.3,0,1,0,13968.9,0,0,0,13968.9,15.4,63.7
6349,1,197.529,0,0,307.318,21.9669,87.8226,13391,460.497,46.9106,118.964,489.965,318.585,271.46,13391,19922.9,2421.28,81.8464,0,0,63.3564,-12.2958,9.03,195.467,1,3.87485,0,0,2.99011,0.20549,0,2907.04,1,57.3467,0,0,78.2411,10.2745,12.579,449,1,8.85138,0,0,71.5134,4.3564,58.3056,10297.6,419.465,70.8846,224.527,792.342,286.454,129.46,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,557.869,0,557.869,0,0,992.109,0,16026.3,0,17018.5,1315,40.912,87.8226,0,0,0,46.9106,0,17018.5,0,489.965,17508.4,0,1,0,18204.8,0,0,0,18204.8,15.4,63.7
6309.86,1,186.123,0,0,95.8427,-78.2783,27.139,12992.1,446.709,0,123.651,208.228,219.115,271.46,12992.1,19716.5,2346.71,80.7713,0,0,6.71885,-8.5084,9.03,193.087,1,3.80785,0,0,0.69509,-0.732257,0,2892.63,1,56.6314,0,0,18.1883,-36.6129,12.579,449,1,8.74687,0,0,16.6243,-15.5239,23.4013,10297.6,430.958,35.9803,222.723,738.963,-1020.77,1587.47,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,170.628,0,170.628,0,0,851.601,0,2487.26,0,3338.86,1303.59,38.5497,27.139,0,0,0,0,0,3338.86,0,208.228,3547.09,0,1,0,5314.22,0,0,0,5314.22,15.4,63.7
6114.11,1,221.67,0,0,69.414,16.3573,27.139,12711.3,494.938,0,116.752,81.7561,-307.081,271.46,12711.3,19736.4,2356.22,89.3988,0,0,57.862,-50.0808,9.03,189.985,1,3.75149,0,0,0.80229,0.153015,0,2837.19,1,56.201,0,0,20.9933,7.65075,12.579,449,1,8.72363,0,0,19.1881,3.24392,7.22058,10297.6,416.58,19.7996,213.181,1708.74,213.303,1311.83,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,161.539,0,161.539,0,0,838.44,0,0.63271,0,839.072,1284.93,45.796,27.139,0,0,0,0,0,839.072,0,81.7561,920.828,0,1,0,2403.23,0,0,0,2403.23,15.4,63.7
5977.16,1,204.977,0,0,133.679,38.5088,27.139,12432.6,430.227,0,139.166,79.304,-139.169,271.46,12432.6,19671.1,2263.33,79.7486,0,0,0.39626,4.50821,9.03,186.661,1,4.1691,0,0,1.2055,0.360232,0,2775.89,1,62.2605,0,0,31.5439,18.0116,12.579,449,1,9.85303,0,0,28.8316,7.63691,11.3416,10297.6,403.469,23.9206,240.96,1462.95,502.163,822.194,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,55.7762,0,55.7762,0,0,901.807,0,3.74804,0,905.555,1268.99,43.0777,27.139,0,0,0,0,0,905.555,0,79.304,984.859,0,1,0,1871.86,0,0,0,1871.86,15.4,63.7
5773.86,1,195.06,0,0,18.833,-0.064621,27.139,11937.4,496.459,0,115.169,38.9122,150.976,271.46,11937.4,19401.4,2172.06,90.3795,0,0,0.15886,-7.97961,9.03,182.552,1,4.29644,0,0,0.18666,-0.0006045,0,2704.33,1,63.8936,0,0,4.8842,-0.030225,12.579,443.142,1,10.3348,0,0,4.46422,-0.0128154,0,10297.6,413.826,12.579,259.724,802.508,-0.842673,661.828,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,68.4777,0,68.4777,0,0,835.945,0,66.2702,0,902.215,1254.72,41.4127,27.139,0,0,0,0,0,902.215,0,38.9122,941.127,0,1,0,1680.46,0,0,0,1680.46,15.4,63.7
5545.92,1,189.019,0,0,13.2687,25.0498,27.139,11595.2,470.334,0,100.552,21.1866,-180.726,271.46,11595.2,19304.3,2073.71,85.5789,0,0,1.30828,5.04829,9.03,178.978,1,3.77002,0,0,0.43037,0.234329,0,2644.52,1,55.8492,0,0,11.2614,11.7165,3.5,439.316,1,9.15168,0,0,10.293,4.96778,0,10164.7,411.479,3.5,270.135,357.44,326.655,25.85,2460.63,1814.57,3817.17,2072.28,35451.4,0,0,0,0,65.1803,0,65.1803,0,0,934.557,0,7.66281,0,942.219,1240.78,41.0759,27.139,0,0,0,0,0,942.219,0,21.1866,963.406,0,1,0,1063.47,0,0,0,1063.47,15.4,63.7
5312.34,1,202.038,0,0,15.1798,19.5817,27.139,11068.2,485.251,0,98.4471,15.3939,212.517,271.46,11068.2,18975.9,1951.46,86.7829,0,0,0.34421,26.7774,9.03,174.793,1,4.5547,0,0,0.55276,0.183178,0,2572.03,1,67.299,0,0,14.464,9.1589,10.5,437.473,1,11.1799,0,0,13.2202,3.88337,0,10013.8,473.929,10.5,256.456,337.289,255.35,25.85,2460.63,1814.57,3664.41,2074.15,35451.4,0,0,0,0,51.799,0,51.799,0,0,902.847,0,16.8792,0,919.727,1222.72,45.2017,27.139,0,0,0,0,0,919.727,0,15.3939,935.121,0,1,0,1021.8,0,0,0,1021.8,15.4,63.7
5107.49,1,221.004,0,0,17.6872,-25.6082,27.139,10679.5,440.155,0,106.556,31.0708,16.1121,271.46,10679.5,18774.5,1906.58,77.6049,0,0,6.53568,-35.2168,9.03,170.912,1,4.76553,0,0,0.64582,-0.239553,0,2518.2,1,70.1236,0,0,16.899,-11.9776,12.579,446.07,1,11.9272,0,0,15.4459,-5.07851,0,10297.6,476.338,12.579,286.072,664.696,-333.936,537.152,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,21.8894,0,21.8894,0,0,923.583,0,8.5617,0,932.144,1198.99,50.8675,27.139,0,0,0,0,0,932.144,0,31.0708,963.215,0,1,0,1531.29,0,0,0,1531.29,15.4,63.7
4926.04,1,197.605,0,0,17.6872,-25.6082,27.139,10271,464.317,0,116.606,31.0708,15.9503,271.46,10271,18579,1855.6,82.8931,0,0,6.53568,-34.4069,9.03,167.41,1,4.38782,0,0,0.64582,-0.239553,0,2469.85,1,64.6497,0,0,16.899,-11.9776,12.579,449,1,11.4519,0,0,15.4459,-5.07851,6.14245,10297.6,507.357,18.7214,304.965,664.696,-333.936,814.961,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,21.8894,0,21.8894,0,0,853.949,0,8.5617,0,862.51,1179.74,46.3882,27.139,0,0,0,0,0,862.51,0,31.0708,893.581,0,1,0,1739.46,0,0,0,1739.46,15.4,63.7
